1	2457.70
2	2522.60
3	2769.85
4	3319.20
5	2157.34
6	1646.14
7	1909.69
8	2428.27
9	2265.92
10	2471.21
11	2723.28
12	2902.41
13	2531.95
14	3240.35
15	1941.52
16	3482.95
17	2887.48
18	3559.80
19	2781.60
20	3716.86
21	4389.03
22	7912.88
23	6555.79
24	5548.16
25	4156.19
26	7157.68
27	4525.55
28	3433.57
29	3951.98
30	5970.08
31	4753.65
32	4885.52
33	6258.60
34	5271.93
35	4357.41
36	1910.05
37	6445.76
38	2854.24
39	2328.15
40	2188.18
41	3705.42
42	1730.17
43	3995.58
44	4720.49
45	4749.88
46	4658.74
47	2496.16
48	3494.10
49	4769.82
50	3652.40
51	5323.28
52	2702.82
53	4111.68
54	2009.21
55	1814.32
56	1217.58
57	3953.46
58	3378.57
59	7952.30
60	7058.35
61	6076.08
62	4031.47
63	5460.13
64	4268.16
65	3165.50
66	1356.13
67	3848.85
68	4476.50
69	4054.49
70	2659.43
71	3672.86
72	3305.74
73	2754.44
74	1900.23
75	3461.01
76	2170.20
77	2011.05
78	1409.28
79	2710.68
80	2866.13
81	2708.09
82	2613.14
83	2950.05
84	2076.44
85	3835.28
86	959.09
87	3558.76
88	2700.07
89	5670.40
90	1155.00
91	5933.08
92	4962.23
93	1800.51
94	6083.84
95	4608.01
96	4655.15
97	2151.26
98	5128.57
99	3556.95
100	3436.02
101	4289.63
102	3660.01
103	3438.34
104	2626.93
105	2466.18
106	2374.43
107	4665.92
108	2511.54
109	2701.05
110	4183.82
111	4301.45
112	2953.36
113	4658.08
114	3173.69
115	3406.49
116	3607.00
117	2698.45
118	2952.59
119	3955.19
120	1377.71
121	5089.26
122	4028.40
123	4338.63
124	5360.09
125	4215.70
126	5937.00
127	1919.74
128	2901.88
129	2392.23
130	2889.79
131	2154.49
132	2682.18
133	4224.55
134	4707.14
135	4801.39
136	6112.07
137	4574.51
138	1904.94
139	2294.33
140	5999.53
141	2445.46
142	5700.26
143	3344.40
144	7799.08
145	6771.10
146	2529.15
147	5559.89
148	2464.75
149	2910.56
150	4920.16
151	4826.67
152	2801.99
153	2021.50
154	5065.55
155	3300.13
156	1968.87
157	3359.59
158	2959.35
159	3818.61
160	4056.82
161	2282.48
162	5437.59
163	4241.89
164	3050.96
165	5620.23
166	5158.87
167	8036.62
168	3780.50
169	2159.41
170	5971.23
171	5752.52
172	4497.46
173	3268.48
174	3659.58
175	6044.00
176	1480.66
177	6442.78
178	3837.43
179	3377.69
180	6304.01
181	1577.15
182	7232.34
183	2252.12
184	2076.25
185	2430.39
186	4577.72
187	2652.12
188	1889.13
189	3678.20
190	3780.52
191	2523.79
192	3347.55
193	4841.57
194	3023.96
195	4044.63
196	4091.07
197	1230.24
198	4639.26
199	2933.02
200	3895.84
201	5651.07
202	3578.47
203	4499.24
204	2983.85
205	5908.21
206	3221.92
207	4568.81
208	5810.89
209	7018.74
210	2492.86
211	4589.90
212	5307.05
213	5377.54
214	7277.14
215	6527.20
216	3376.91
217	1625.84
218	3200.83
219	2306.21
220	1675.09
221	1801.91
222	2432.86
223	3959.41
224	2520.74
225	2729.27
226	2627.02
227	3772.80
228	3773.19
229	3188.08
230	4526.43
231	3447.00
232	4411.12
233	2559.32
234	4227.29
235	3479.10
236	2761.69
237	5046.97
238	7048.68
239	1690.44
240	2033.88
241	3697.54
242	5682.10
243	3467.20
244	4217.64
245	4979.90
246	3902.61
247	1259.95
248	4162.53
249	4451.77
250	3892.73
