1	4270.12
2	3047.82
3	4883.04
4	4475.88
5	2256.29
6	3360.55
7	2655.46
8	3508.31
9	2532.27
10	1649.70
11	6150.08
12	4300.34
13	4668.95
14	3399.99
15	4169.89
16	2078.55
17	2154.21
18	2510.48
19	5272.82
20	3432.26
21	3472.84
22	6171.64
23	1465.25
24	3241.11
25	3747.96
26	4666.02
27	3963.11
28	5607.14
29	3601.97
30	1994.66
31	4147.31
32	4015.22
33	1853.96
34	2404.44
35	1443.51
36	4612.23
37	828.78
38	1736.46
39	4312.83
40	2589.79
41	3879.56
42	2991.75
43	2354.90
44	2689.19
45	3342.52
46	3930.81
47	6063.01
48	4834.04
49	2685.84
50	3869.99
51	4899.73
52	3654.26
53	6812.91
54	3500.16
55	1752.70
56	2770.95
57	2579.13
58	2556.36
59	4251.59
60	3438.63
61	3681.75
62	3087.48
63	2366.50
64	4421.49
65	3909.56
66	2736.06
67	3583.75
68	3849.19
69	1810.68
70	3655.11
71	4022.49
72	2273.36
73	3249.21
74	3499.09
75	2618.41
76	3621.78
77	2956.45
78	1928.32
79	3861.16
80	2951.90
81	2633.06
82	3704.92
83	1875.69
84	1602.69
85	3374.11
86	2729.71
87	4156.24
88	4724.50
89	5666.99
90	4887.48
91	3849.83
92	2673.56
93	3211.87
94	6565.94
95	1358.85
96	3889.41
97	2479.82
98	4702.35
99	3543.97
100	2349.95
101	3726.05
102	2945.71
103	4384.05
104	2208.14
105	2319.26
106	2975.69
107	1542.14
108	1717.42
109	2758.55
110	3859.91
111	4177.89
112	2059.21
113	3785.69
114	2746.04
115	4354.46
116	2300.62
117	3126.89
118	2848.99
119	2906.18
120	4464.38
121	3883.11
122	2423.53
123	4821.70
124	5281.29
125	3228.26
126	4506.68
127	3451.41
128	2607.61
129	2955.96
130	3231.61
131	4720.93
132	4660.25
133	3358.37
134	5331.84
135	3536.02
136	2111.92
137	2053.51
138	4239.51
139	5140.39
140	5436.44
141	5610.83
142	5470.06
143	6639.30
144	1616.95
145	6896.34
146	4118.57
147	5278.75
148	5471.36
149	4476.33
150	3913.62
151	3683.62
152	3566.37
153	4901.54
154	2862.38
155	4830.27
156	3891.27
157	3831.17
158	4119.33
159	4295.90
160	2897.42
161	3324.09
162	4654.35
163	3405.88
164	2340.27
165	3505.06
166	3433.98
167	4207.39
168	3954.69
169	1648.51
170	4119.61
171	3233.45
172	2291.40
173	1999.33
174	2680.91
175	2754.07
176	3599.96
177	3324.53
178	4453.61
179	5950.38
180	4140.88
181	6351.81
182	6234.23
183	1689.86
184	3955.53
185	1941.62
186	1787.98
187	2810.26
188	3818.18
189	3654.06
190	3088.23
191	2891.56
192	3200.96
193	2578.15
194	2797.43
195	2396.85
196	3112.31
197	3953.38
198	7657.73
199	6585.50
200	6886.40
201	4055.16
202	4438.45
203	1274.07
204	4321.78
205	3638.49
206	5728.38
207	1514.26
208	5760.03
209	4438.73
210	3849.28
211	3619.21
212	4595.00
213	4449.27
214	2220.55
215	4142.26
216	2417.68
217	5705.62
218	5134.56
219	2881.08
220	5327.06
221	4838.83
222	2740.64
223	4106.27
224	4247.92
225	5197.36
226	2712.77
227	3336.79
228	5642.21
229	2407.60
230	2924.08
231	2649.77
232	5466.36
233	1449.24
234	2857.00
235	1473.54
236	1119.78
237	3067.00
238	2184.82
239	4490.89
240	2802.02
241	2755.95
242	4084.45
243	2920.73
244	2863.11
245	1921.49
246	3512.32
247	5526.06
248	3154.00
249	3931.47
250	3531.33
