1	4496.03
2	4336.71
3	2947.19
4	3019.44
5	2252.50
6	3369.43
7	4451.06
8	6589.23
9	3878.18
10	4234.78
11	2735.13
12	4984.53
13	2807.48
14	3332.62
15	3929.32
16	3529.68
17	3149.46
18	5793.47
19	4436.04
20	4682.71
21	6682.35
22	4392.38
23	3749.17
24	6575.85
25	4405.25
26	5184.89
27	4156.90
28	5974.48
29	4911.42
30	4001.57
31	4173.46
32	3582.13
33	3624.58
34	4070.38
35	3676.03
36	1294.78
37	4512.62
38	5776.66
39	3988.16
40	3407.92
41	1711.28
42	2440.24
43	5992.15
44	3723.31
45	5085.31
46	3380.29
47	3778.90
48	1619.75
49	3563.80
50	3271.24
51	2627.79
52	2418.56
53	3547.53
54	3801.59
55	2891.87
56	2926.65
57	5072.03
58	4448.01
59	5669.37
60	3793.71
61	3652.55
62	2138.25
63	2239.98
64	3657.51
65	3723.98
66	1900.53
67	3619.92
68	6683.20
69	2617.82
70	2932.59
71	4265.98
72	2788.18
73	2676.78
74	3238.34
75	4870.17
76	3730.79
77	4057.81
78	2260.88
79	3587.20
80	5001.82
81	5158.89
82	3515.16
83	4175.50
84	4652.67
85	6513.87
86	4152.84
87	2989.16
88	4986.80
89	4270.85
90	5201.36
91	3282.91
92	4960.55
93	4096.10
94	6097.21
95	2975.11
96	4192.18
97	2557.71
98	4612.56
99	5642.31
100	6378.64
101	4970.41
102	3855.87
103	4474.97
104	6004.77
105	2990.74
106	1920.04
107	2546.63
108	2129.35
109	1411.97
110	5644.03
111	2627.39
112	2652.70
113	1030.65
114	4721.01
115	3097.84
116	4741.51
117	3146.05
118	2953.14
119	3466.89
120	2365.03
121	2540.39
122	3210.53
123	3439.70
124	3727.91
125	2025.57
126	2784.25
127	2618.47
128	2673.97
129	1832.96
130	2372.95
131	2469.87
132	2997.65
133	3374.19
134	1887.40
135	3709.84
136	1565.38
137	2465.39
138	2981.14
139	5027.27
140	3717.45
141	5262.00
142	3925.05
143	1968.22
144	2464.61
145	1264.17
146	2034.26
147	5147.22
148	6203.01
149	2965.50
150	3035.23
151	6942.75
152	5075.79
153	4082.84
154	2694.57
155	2357.28
156	3132.78
157	2610.79
158	2576.47
159	4492.03
160	4173.31
161	2570.17
162	3914.71
163	4381.73
164	3786.08
165	2825.45
166	2975.03
167	3748.30
168	2904.91
169	3935.03
170	1575.08
171	2439.86
172	2070.72
173	3613.33
174	2181.79
175	2325.34
176	3129.56
177	4577.32
178	2258.74
179	3427.26
180	2116.20
181	4825.85
182	4476.08
183	1933.28
184	4238.56
185	3066.99
186	3500.40
187	2939.13
188	2790.76
189	2223.46
190	3190.98
191	3849.58
192	4349.15
193	4815.79
194	5010.61
195	4821.51
196	2861.19
197	5305.20
198	4600.05
199	7458.38
200	4767.65
201	5246.27
202	5661.08
203	4069.65
204	3571.56
205	3234.24
206	6425.69
207	5437.94
208	3851.88
209	5795.12
210	2073.46
211	5053.99
212	3431.96
213	3593.06
214	4315.18
215	1823.98
216	2449.05
217	3950.55
218	5360.27
219	2702.99
220	4008.56
221	3517.62
222	3761.26
223	3831.62
224	4739.72
225	3216.63
226	6636.06
227	5920.82
228	6054.04
229	3670.85
230	2955.48
231	4246.65
232	3581.21
233	1670.84
234	4250.98
235	2718.85
236	4375.92
237	2968.41
238	3520.78
239	2870.21
240	4252.31
241	3441.27
242	7098.37
243	1716.64
244	2621.15
245	2450.68
246	4217.74
247	4898.81
248	3812.03
249	4020.50
250	4493.42
