1	2143.77
2	4245.92
3	4007.46
4	3499.58
5	4099.54
6	2103.41
7	2044.35
8	1578.72
9	1732.57
10	2078.69
11	2921.25
12	3403.21
13	3378.54
14	2596.77
15	2290.95
16	2177.35
17	3188.20
18	1739.20
19	3622.32
20	1802.09
21	2931.13
22	5323.08
23	2332.37
24	2666.85
25	3287.80
26	4334.81
27	3920.94
28	2098.39
29	4662.91
30	4137.03
31	4931.21
32	3622.38
33	4385.06
34	3127.29
35	5486.81
36	1856.13
37	2170.70
38	2323.98
39	2578.20
40	3191.81
41	2416.81
42	2244.65
43	4115.93
44	2149.91
45	4197.27
46	3178.53
47	2249.41
48	1125.82
49	2876.91
50	1268.09
51	1903.75
52	3686.22
53	3169.37
54	3019.43
55	4170.37
56	3815.51
57	3059.77
58	2988.70
59	2498.61
60	1699.67
61	4232.39
62	2930.36
63	2502.76
64	3081.65
65	2988.36
66	2361.20
67	4020.96
68	3849.69
69	1958.37
70	3507.64
71	3184.44
72	1927.90
73	2029.65
74	3425.32
75	2751.51
76	1370.71
77	2844.34
78	2188.89
79	3067.52
80	2157.30
81	2283.98
82	1208.59
83	2032.94
84	2661.51
85	5423.36
86	4899.13
87	6655.70
88	2640.13
89	5672.16
90	2668.66
91	4550.92
92	2891.69
93	4673.71
94	3075.40
95	3150.24
96	3578.35
97	3225.53
98	2942.56
99	3616.41
100	2957.34
101	2017.65
102	3374.68
103	3919.63
104	3215.56
105	5133.28
106	4104.91
107	3341.12
108	4172.14
109	3102.94
110	2719.24
111	3504.03
112	3667.65
113	2404.49
114	4300.37
115	4432.25
116	5260.52
117	2062.36
118	4466.16
119	2713.71
120	1548.05
121	1446.67
122	3101.53
123	4086.44
124	2120.19
125	3201.98
126	1151.70
127	2249.93
128	6009.21
129	3597.25
130	6525.03
131	5618.12
132	4536.47
133	3703.86
134	4872.09
135	6036.13
136	4508.90
137	6401.59
138	6389.42
139	6690.12
140	4913.30
141	4981.93
142	4436.44
143	3702.57
144	4541.94
145	2327.98
146	4082.22
147	2953.20
148	5341.68
149	4158.11
150	4106.33
151	3793.31
152	4281.43
153	1991.57
154	5659.66
155	5278.98
156	3549.47
157	4718.54
158	5480.12
159	5292.90
160	3725.45
161	1862.41
162	1435.17
163	2669.51
164	2087.67
165	3658.72
166	3353.02
167	2635.27
168	2491.88
169	2396.47
170	2707.15
171	1789.20
172	2556.98
173	4075.95
174	3318.46
175	2506.66
176	1562.98
177	2513.72
178	4531.77
179	2912.78
180	1941.00
181	2904.08
182	3452.80
183	2797.97
184	3084.07
185	3689.65
186	3984.37
187	1809.17
188	1587.27
189	2164.54
190	3451.54
191	3874.38
192	4887.23
193	4443.84
194	1913.46
195	2889.37
196	3935.70
197	3459.46
198	3834.58
199	3424.09
200	2872.23
201	3304.08
202	2220.81
203	2367.67
204	2162.23
205	3047.16
206	2554.94
207	2830.46
208	2674.39
209	4285.73
210	4218.98
211	3192.79
212	4920.22
213	1982.75
214	5714.13
215	5814.56
216	1642.00
217	2931.69
218	4627.71
219	1705.56
220	2522.17
221	3598.82
222	3747.53
223	3034.79
224	956.60
225	3737.97
226	2424.13
227	2776.10
228	4272.98
229	2815.87
230	2679.23
231	3343.39
232	2560.49
233	3059.94
234	3243.54
235	4543.89
236	2584.08
237	5261.09
238	2794.44
239	2918.23
240	1584.53
241	3696.18
242	2198.89
243	2153.80
244	3036.56
245	2978.37
246	2297.95
247	2083.83
248	3098.46
249	2737.66
250	2115.23
