1	1988.58
2	1850.06
3	2014.58
4	3288.14
5	2833.58
6	4794.81
7	3485.49
8	4703.28
9	2199.38
10	2759.10
11	2499.92
12	3105.25
13	2956.16
14	2543.45
15	4146.79
16	3471.83
17	1606.84
18	3670.97
19	2340.87
20	3401.76
21	2774.49
22	949.22
23	940.57
24	1654.95
25	3637.23
26	1148.91
27	2905.39
28	1835.30
29	3942.69
30	2790.44
31	2622.64
32	4546.58
33	2957.39
34	4763.51
35	4072.17
36	4091.49
37	1428.71
38	1461.86
39	1830.21
40	1888.77
41	2002.66
42	1945.23
43	2142.98
44	2870.18
45	2537.24
46	2604.22
47	3161.08
48	2199.28
49	2757.40
50	2009.57
51	4264.13
52	1635.97
53	2715.25
54	3020.81
55	3944.26
56	2010.97
57	2881.09
58	2014.51
59	2869.42
60	1616.42
61	4493.16
62	2136.16
63	1302.32
64	2769.19
65	2101.62
66	984.26
67	1370.29
68	1024.82
69	1895.25
70	945.15
71	1307.62
72	1100.62
73	1178.27
74	966.85
75	882.69
76	845.96
77	1358.47
78	1027.22
79	1901.67
80	1826.06
81	1796.21
82	1053.82
83	1666.11
84	2409.27
85	1767.99
86	1684.49
87	1915.21
88	1183.76
89	2844.07
90	2271.79
91	1463.15
92	1807.06
93	1865.76
94	2745.57
95	1794.54
96	1864.46
97	1771.14
98	1425.11
99	1284.78
100	1091.27
101	1090.96
102	1189.52
103	974.35
104	984.14
105	2165.61
106	1520.71
107	1241.42
108	1000.06
109	1620.75
110	1556.38
111	752.39
112	1805.51
113	1940.22
114	3329.83
115	1504.21
116	3598.76
117	2559.56
118	2432.04
119	1876.58
120	1332.26
121	3657.17
122	1757.00
123	3898.77
124	2552.74
125	3045.32
126	3218.48
127	985.55
128	1517.77
129	3316.08
130	1563.37
131	1092.03
132	1536.88
133	1274.72
134	1919.05
135	1357.87
136	1513.88
137	1777.55
138	1242.01
139	1778.77
140	1453.42
141	1204.48
142	1557.23
143	2080.89
144	2047.89
145	2294.94
146	3692.22
147	2876.23
148	1197.21
149	1543.09
150	1720.91
151	860.04
152	1479.16
153	1276.43
154	986.11
155	1289.83
156	1508.57
157	1651.75
158	1893.58
159	1000.78
160	1555.55
161	3386.43
162	1623.26
163	1072.16
164	2586.76
165	2989.03
166	1454.10
167	2442.62
168	3269.23
169	2335.45
170	1200.07
171	1907.04
172	2600.31
173	2800.81
174	1590.15
175	1923.18
176	1759.78
177	1541.32
178	3027.17
179	2524.28
180	2423.06
181	2211.22
182	1789.47
183	3566.42
184	1934.68
185	1151.72
186	3273.85
187	3988.72
188	2423.55
189	3197.78
190	3425.81
191	4109.46
192	2371.69
193	2876.43
194	1943.63
195	3016.38
196	3710.94
197	2376.11
198	1351.84
199	2089.03
200	2378.08
201	1437.68
202	2787.66
203	1871.05
204	2465.57
205	2359.20
206	3004.99
207	2363.83
208	1834.82
209	520.37
210	2461.87
211	2613.29
212	3310.90
213	2978.08
214	2019.84
215	2792.91
216	2488.17
217	1435.65
218	2435.56
219	2636.08
220	2015.93
221	2921.07
222	2560.47
223	1888.44
224	2382.78
225	3555.36
226	4322.13
227	1734.05
228	2951.91
229	4372.63
230	3127.60
231	3118.80
232	2259.50
233	893.91
234	2303.17
235	2399.85
236	3800.82
237	1287.69
238	2834.39
239	2610.05
240	2110.19
241	749.30
242	1533.51
243	2279.39
244	2074.64
245	708.70
246	1874.71
247	1823.80
248	2598.26
249	2746.08
250	1548.48
